age,educational-num,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,Cluster
41.0,13,40.0,3,6,4,9,1,4,0,38,0
28.0,9,40.0,1,8,2,2,0,4,1,38,1
36.0,9,40.0,3,8,0,6,1,4,1,38,1
44.0,13,40.0,5,6,0,2,3,4,1,38,0
40.0,10,38.0,3,11,0,9,4,2,0,38,1
19.0,9,40.0,3,8,4,2,1,4,0,38,1
54.0,10,40.0,3,11,2,9,5,4,0,38,1
55.0,9,40.0,5,8,0,2,1,4,1,38,1
57.0,11,40.0,3,5,6,9,1,4,0,38,1
51.0,9,43.0,3,8,0,11,4,4,0,38,1
44.0,9,37.0,3,8,0,7,1,4,1,38,1
35.0,11,42.0,1,5,2,10,0,4,1,38,1
40.0,9,40.0,3,8,0,13,1,4,1,38,1
33.0,13,36.0,3,6,4,9,1,4,1,38,0
32.0,10,40.0,3,11,4,6,2,4,0,14,1
22.0,9,40.0,3,8,4,12,1,4,0,38,1
39.0,10,40.0,3,11,2,11,5,1,0,29,1
18.0,9,40.0,5,8,4,4,3,1,1,38,1
43.0,9,45.0,3,8,0,0,4,2,0,38,2
46.0,9,40.0,3,8,4,12,2,4,1,38,1
63.0,10,47.5,3,11,2,11,0,4,1,38,2
40.0,14,40.0,1,9,4,9,1,4,0,38,0
23.0,9,35.5,3,8,4,7,3,4,1,38,1
48.0,9,40.0,3,8,0,6,4,4,0,38,1
43.0,10,40.0,3,11,2,9,5,4,0,38,1
36.0,15,47.5,3,10,2,9,0,4,1,38,2
53.0,9,40.0,3,8,2,6,0,4,1,38,1
36.0,10,39.0,6,11,0,3,1,4,0,38,1
20.0,9,40.0,3,8,4,5,1,4,1,38,1
34.0,13,40.0,3,6,2,9,0,4,1,38,0
39.0,7,40.0,3,1,0,7,3,4,1,38,1
57.0,10,40.0,3,11,6,7,1,4,0,38,1
30.0,6,40.0,3,0,0,7,4,4,0,38,1
51.0,9,40.0,3,8,2,6,0,4,1,38,1
38.0,9,40.0,3,8,4,13,4,4,1,38,1
34.0,9,35.5,3,8,4,3,4,4,0,38,1
47.0,9,40.0,0,8,3,0,1,2,0,32,1
28.0,9,40.0,5,8,2,4,0,4,1,38,1
50.0,9,40.0,3,8,2,2,0,4,1,38,1
43.0,13,47.5,3,6,2,2,0,4,1,38,2
32.0,9,47.5,3,8,2,2,0,4,1,38,2
44.0,6,35.5,3,0,4,4,4,4,1,38,1
53.0,10,40.0,4,11,6,3,1,4,1,38,1
21.0,9,40.0,3,8,4,10,1,4,1,38,1
26.0,9,40.0,3,8,4,13,1,4,1,38,1
32.0,13,47.5,3,6,4,3,2,4,1,38,2
33.0,14,40.0,3,9,4,0,3,4,1,38,0
49.0,9,40.0,3,8,4,9,1,2,1,38,1
30.0,9,42.0,3,8,2,11,0,4,1,38,1
49.0,9,40.0,3,8,2,2,0,4,1,38,1
18.0,7,40.0,3,1,4,5,1,2,1,38,1
30.0,10,37.0,6,11,4,0,1,4,0,38,1
51.0,9,40.0,3,8,2,2,0,4,1,38,1
52.0,10,40.0,3,11,2,9,0,4,1,38,1
36.0,9,47.5,3,8,2,6,0,4,1,38,2
46.0,13,40.0,1,6,0,9,4,4,0,38,0
33.0,9,46.0,3,8,5,12,1,4,1,38,2
40.0,10,45.0,3,11,2,6,0,4,1,38,2
29.0,14,40.0,1,9,2,9,0,4,1,38,0
41.0,10,38.0,3,11,0,0,4,4,0,38,1
22.0,9,45.0,3,8,2,11,0,4,1,38,2
31.0,13,46.0,3,6,2,2,0,4,1,38,2
35.0,13,40.0,3,6,4,9,1,4,0,38,0
38.0,10,40.0,3,11,2,6,0,2,1,38,1
39.0,6,40.0,3,0,2,2,0,4,1,38,1
27.0,10,40.0,5,11,4,7,1,2,1,38,1
50.0,9,40.0,3,8,4,0,3,4,0,38,1
56.0,9,40.0,1,8,2,13,0,4,1,38,1
52.0,9,40.0,6,8,2,10,0,2,1,38,1
26.0,13,38.0,1,6,4,9,3,2,1,8,0
43.0,9,40.0,3,8,0,7,3,1,0,34,1
45.0,13,42.0,3,6,4,3,1,4,0,38,0
41.0,11,40.0,4,5,2,3,0,2,1,38,1
24.0,10,40.0,3,11,2,2,0,4,1,38,1
54.0,9,40.0,3,8,0,13,1,2,1,38,1
23.0,13,40.0,3,6,4,9,3,4,0,38,0
38.0,10,40.0,3,11,5,9,4,4,0,10,1
41.0,11,45.0,5,5,2,4,0,4,1,38,2
22.0,8,47.5,3,2,4,9,1,4,1,38,2
70.0,9,40.0,3,8,2,9,0,4,1,38,1
58.0,6,35.5,5,0,2,2,5,4,0,38,1
61.0,7,36.0,3,1,0,7,4,4,0,38,1
35.0,13,40.0,1,6,2,2,0,4,1,38,0
19.0,10,40.0,3,11,4,9,3,4,0,38,1
52.0,9,40.0,3,8,4,0,4,2,0,38,1
38.0,13,47.5,5,6,2,11,0,4,1,38,2
39.0,9,40.0,5,8,2,11,0,4,1,38,1
33.0,13,47.5,5,6,2,2,0,4,1,38,2
52.0,9,40.0,3,8,0,0,4,4,0,38,1
41.0,9,44.0,3,8,5,6,4,4,0,4,2
38.0,13,45.0,1,6,2,9,0,4,1,38,2
27.0,10,40.0,3,11,4,3,1,4,0,38,1
38.0,14,40.0,3,9,4,0,4,4,0,38,0
38.0,13,45.0,3,6,4,11,1,4,1,38,2
40.0,12,40.0,0,4,2,9,0,4,1,38,0
20.0,9,40.0,3,8,2,2,0,4,1,38,1
58.0,13,40.0,0,6,5,9,1,4,1,38,0
24.0,10,40.0,3,11,4,0,3,4,0,38,1
43.0,9,45.0,3,8,4,2,1,4,1,38,2
38.0,9,40.0,3,8,4,3,3,4,0,38,1
42.0,9,40.0,3,8,2,2,0,4,1,38,1
27.0,10,40.0,3,11,2,6,0,4,1,38,1
37.0,9,47.5,3,8,4,2,2,0,1,38,2
50.0,13,47.5,4,6,2,3,0,1,1,23,2
57.0,9,35.5,3,8,5,11,1,0,0,38,1
41.0,9,40.0,3,8,2,4,0,4,1,38,1
32.0,9,40.0,3,8,2,2,0,4,1,38,1
33.0,13,47.5,3,6,4,9,1,2,1,38,2
32.0,11,40.0,4,5,2,3,0,4,1,38,1
31.0,10,40.0,3,11,2,2,0,1,1,38,1
32.0,10,47.5,5,11,2,11,0,4,1,38,2
40.0,9,40.0,3,8,2,7,0,4,1,38,1
34.0,9,40.0,1,8,4,10,1,0,1,38,1
35.0,11,40.0,3,5,2,7,5,2,0,38,1
29.0,10,40.0,3,11,2,3,0,4,1,38,1
33.0,16,47.5,6,7,2,9,5,4,0,38,2
52.0,13,40.0,3,6,2,9,0,4,1,38,0
20.0,9,40.0,3,8,2,2,0,4,1,38,1
63.0,13,47.5,3,6,2,9,0,4,1,38,2
58.0,9,40.0,3,8,2,11,0,4,1,38,1
23.0,9,47.5,5,8,0,7,4,4,0,38,2
59.0,9,40.0,3,8,2,2,0,4,1,38,1
49.0,10,40.0,5,11,2,3,0,4,1,38,1
17.0,6,40.0,3,0,4,9,3,4,1,38,1
20.0,7,40.0,3,1,4,5,1,4,1,38,1
36.0,11,47.5,3,5,2,3,0,4,1,38,2
34.0,10,40.0,3,11,4,3,1,4,0,38,1
63.0,12,35.5,3,4,3,0,2,4,0,38,0
51.0,9,40.0,3,8,4,0,1,2,0,38,1
40.0,10,35.5,6,11,0,0,1,2,0,38,1
35.0,9,46.0,3,8,0,2,1,4,1,38,2
29.0,6,40.0,3,0,4,2,1,2,1,38,1
32.0,15,45.0,5,10,2,9,0,4,1,38,2
55.0,13,40.0,3,6,2,6,0,4,1,38,0
50.0,13,40.0,3,6,0,7,1,4,1,38,0
42.0,9,45.0,3,8,2,2,0,2,1,38,2
53.0,9,40.0,3,8,2,2,0,4,1,38,1
58.0,13,40.0,3,6,6,3,4,4,1,38,0
31.0,9,40.0,3,8,4,3,3,4,1,38,1
32.0,9,40.0,5,8,4,2,1,4,1,38,1
26.0,8,40.0,3,2,4,2,1,4,1,25,1
34.0,10,47.5,3,11,2,3,0,4,1,38,2
42.0,9,40.0,3,8,0,6,1,2,1,38,1
48.0,13,40.0,3,6,2,12,5,4,0,38,0
32.0,9,40.0,3,8,4,6,4,2,0,38,1
35.0,11,42.0,3,5,2,3,5,4,0,38,1
46.0,16,47.5,1,7,2,9,5,4,0,38,2
38.0,10,40.0,3,11,2,7,0,4,1,38,1
35.0,13,40.0,3,6,2,0,0,4,1,38,0
61.0,9,40.0,3,8,0,9,1,4,1,38,1
45.0,12,35.5,3,4,0,0,4,2,1,38,0
31.0,13,40.0,3,6,4,3,1,4,1,38,0
20.0,10,47.5,3,11,4,5,3,4,1,38,2
20.0,10,40.0,3,11,4,9,3,4,1,38,1
24.0,14,47.5,3,9,4,12,1,4,1,38,2
29.0,11,40.0,3,5,2,2,0,4,1,38,1
23.0,13,40.0,3,6,4,3,1,4,0,38,0
34.0,9,40.0,6,8,2,0,0,4,1,38,1
54.0,14,38.0,3,9,6,0,4,4,0,38,0
55.0,14,40.0,3,9,2,3,0,4,1,38,0
42.0,9,35.5,3,8,3,9,1,4,1,38,1
60.0,9,40.0,3,8,0,12,4,4,0,38,1
37.0,12,40.0,3,4,0,2,1,2,1,38,0
47.0,9,40.0,3,8,0,13,1,4,1,38,1
20.0,10,40.0,6,11,4,0,3,4,1,38,1
53.0,13,40.0,3,6,4,7,1,4,1,1,0
34.0,9,40.0,3,8,2,6,5,4,0,38,1
43.0,10,40.0,3,11,0,9,4,2,0,38,1
23.0,9,40.0,3,8,4,10,3,0,1,38,1
29.0,11,40.0,3,5,4,6,1,3,1,38,1
58.0,10,40.0,3,11,0,0,4,2,0,38,1
55.0,12,40.0,3,4,2,9,0,2,1,38,0
40.0,14,40.0,3,9,4,0,3,4,0,38,0
43.0,10,40.0,0,11,2,0,5,4,0,38,1
25.0,14,40.0,6,9,4,3,1,4,1,38,0
34.0,9,47.5,4,8,2,2,0,4,1,38,2
26.0,10,35.5,3,11,5,11,4,4,0,38,1
39.0,9,47.5,3,8,2,13,0,4,1,38,2
21.0,9,40.0,3,8,4,7,3,4,1,38,1
45.0,9,45.0,3,8,2,13,0,4,1,38,2
33.0,10,40.0,3,11,4,3,1,4,1,38,1
39.0,10,45.0,3,11,0,0,4,4,0,38,2
29.0,12,40.0,3,4,4,9,1,4,0,38,0
29.0,10,40.0,3,11,4,9,3,2,0,38,1
52.0,7,40.0,3,1,2,7,0,4,1,38,1
24.0,9,47.5,3,8,4,6,1,4,1,38,2
37.0,16,40.0,4,7,2,4,0,4,1,38,0
31.0,9,40.0,3,8,5,2,1,2,1,38,1
32.0,9,40.0,3,8,2,2,0,4,1,38,1
57.0,9,40.0,3,8,0,7,1,4,0,38,1
32.0,9,45.0,3,8,4,11,1,4,0,38,2
37.0,10,40.0,5,11,4,2,1,4,1,38,1
51.0,9,40.0,3,8,2,0,2,4,0,38,1
53.0,9,35.5,1,8,3,13,2,4,0,38,1
32.0,9,47.5,3,8,0,11,1,4,1,38,2
30.0,10,40.0,3,11,2,2,0,4,1,38,1
31.0,11,40.0,3,5,4,0,1,4,0,38,1
28.0,10,40.0,3,11,4,0,4,2,0,38,1
24.0,13,40.0,3,6,4,9,1,4,0,38,0
31.0,13,40.0,3,6,4,3,1,4,0,38,0
60.0,10,40.0,3,11,2,13,0,4,1,38,1
21.0,6,38.0,3,0,5,11,4,2,0,38,1
31.0,11,40.0,3,5,0,13,1,4,1,38,1
26.0,13,40.0,3,6,2,11,0,4,1,38,0
53.0,14,40.0,4,9,2,3,0,4,1,38,0
42.0,14,47.5,3,9,2,9,5,4,0,38,2
29.0,9,40.0,3,8,2,0,5,4,0,38,1
45.0,10,47.5,3,11,2,9,0,4,1,38,2
70.0,13,40.0,3,6,0,0,1,4,1,38,0
40.0,16,47.5,6,7,2,9,0,4,1,38,2
18.0,9,40.0,3,8,4,2,3,4,1,38,1
41.0,10,40.0,3,11,0,0,1,4,0,38,1
28.0,13,40.0,3,6,4,0,1,4,1,38,0
23.0,9,40.0,6,8,4,10,3,4,1,38,1
32.0,10,40.0,3,11,4,3,2,4,1,38,1
36.0,9,45.0,3,8,0,3,4,4,1,38,2
26.0,9,47.5,3,8,4,0,1,4,1,38,2
35.0,12,40.0,3,4,0,0,4,4,0,38,0
25.0,13,40.0,1,6,4,9,1,4,0,38,0
28.0,9,47.5,3,8,2,13,0,4,1,38,2
31.0,6,40.0,3,0,2,13,0,4,1,38,1
58.0,13,40.0,4,6,2,9,0,4,1,38,0
55.0,14,40.0,1,9,2,9,0,4,1,38,0
54.0,9,40.0,3,8,2,2,0,4,1,38,1
33.0,9,40.0,3,8,2,13,0,4,1,38,1
28.0,7,40.0,3,1,2,5,0,4,1,38,1
53.0,9,45.0,3,8,5,13,4,4,1,38,2
23.0,8,46.0,3,2,4,13,1,4,1,38,2
39.0,6,40.0,3,0,0,13,1,4,1,38,1
21.0,10,40.0,3,11,4,0,3,2,0,38,1
26.0,10,35.5,3,11,3,0,3,3,0,38,1
21.0,9,40.0,3,8,4,0,3,4,0,4,1
59.0,9,40.0,3,8,2,11,0,4,1,38,1
61.0,6,40.0,3,0,2,13,0,4,1,38,1
30.0,13,47.5,3,6,2,11,0,4,1,38,2
22.0,11,40.0,3,5,2,6,0,4,1,38,1
50.0,9,40.0,3,8,0,7,1,4,1,38,1
59.0,6,40.0,1,0,2,2,0,4,1,38,1
28.0,9,40.0,3,8,4,0,2,2,1,38,1
34.0,9,47.5,3,8,0,3,4,4,0,38,2
48.0,10,40.0,3,11,2,2,0,4,1,10,1
41.0,10,44.0,0,11,2,9,0,4,1,38,2
47.0,6,47.5,3,0,2,11,0,4,1,38,2
29.0,11,47.5,5,5,2,4,0,4,1,38,2
30.0,9,40.0,3,8,4,5,3,4,1,38,1
27.0,13,37.0,3,6,4,0,1,4,0,38,0
19.0,9,40.0,3,8,4,2,3,4,1,38,1
45.0,5,40.0,3,3,2,5,0,1,1,18,1
37.0,9,40.0,3,8,4,0,1,4,1,38,1
44.0,16,38.0,1,7,3,9,4,4,0,38,0
34.0,13,38.0,0,6,2,0,0,1,1,38,0
30.0,13,35.5,3,6,4,12,1,4,0,38,0
30.0,13,40.0,3,6,2,3,0,1,1,16,0
56.0,7,40.0,3,1,5,7,1,2,0,38,1
19.0,9,40.0,3,8,4,7,3,4,0,38,1
45.0,14,43.0,3,9,2,3,0,4,1,38,0
21.0,10,40.0,3,11,4,0,3,4,0,38,1
34.0,9,45.0,5,8,2,4,0,4,1,38,2
27.0,13,47.5,3,6,2,3,2,4,1,38,2
44.0,14,40.0,1,9,4,9,1,4,0,38,0
33.0,13,40.0,3,6,4,3,1,4,1,38,0
32.0,10,47.5,3,11,4,3,2,4,0,38,2
37.0,10,40.0,3,11,2,2,0,4,1,38,1
26.0,13,47.5,3,6,4,11,1,4,0,38,2
37.0,10,40.0,3,11,2,2,0,4,1,38,1
44.0,13,35.5,3,6,4,12,1,4,1,38,0
30.0,9,40.0,1,8,2,2,0,4,1,38,1
55.0,9,40.0,1,8,2,7,0,4,1,38,1
36.0,7,40.0,3,1,2,6,0,4,1,38,1
29.0,8,40.0,3,2,4,12,1,4,1,38,1
45.0,11,40.0,6,5,2,10,0,4,1,38,1
42.0,10,40.0,3,11,4,2,1,1,1,38,1
27.0,11,40.0,3,5,4,3,3,4,0,38,1
43.0,13,35.5,3,6,2,9,0,4,1,38,0
21.0,9,40.0,3,8,4,0,3,4,1,38,1
33.0,13,40.0,3,6,4,9,1,4,0,38,0
34.0,8,40.0,3,2,2,7,0,4,1,5,1
54.0,10,44.0,3,11,2,3,0,4,1,38,2
30.0,9,40.0,3,8,2,2,0,4,1,38,1
63.0,9,40.0,3,8,2,6,0,2,1,38,1
36.0,13,47.5,3,6,2,3,0,4,1,38,2
25.0,13,47.5,3,6,4,3,1,4,1,38,2
72.0,12,40.0,3,4,6,9,1,4,0,38,0
55.0,9,40.0,3,8,0,2,1,4,1,38,1
44.0,10,45.0,3,11,2,9,0,4,1,38,2
41.0,9,40.0,3,8,4,6,4,2,0,38,1
20.0,10,40.0,3,11,4,9,3,4,1,38,1
47.0,12,40.0,3,4,2,9,0,4,1,38,0
41.0,13,40.0,3,6,4,9,1,4,1,38,0
35.0,9,40.0,3,8,2,13,0,3,1,5,1
18.0,9,40.0,3,8,4,0,3,4,0,38,1
57.0,13,40.0,3,6,2,3,0,4,1,38,0
25.0,10,35.5,4,11,4,11,3,4,0,38,1
35.0,13,40.0,5,6,4,9,3,4,0,38,0
61.0,11,40.0,3,5,2,0,0,4,1,38,1
43.0,12,35.5,3,4,0,9,1,4,0,38,0
32.0,9,40.0,1,8,2,13,0,4,1,38,1
52.0,8,45.0,3,2,2,6,0,4,1,38,2
40.0,13,40.0,3,6,0,9,1,4,0,38,0
35.0,9,40.0,3,8,2,3,0,4,1,38,1
42.0,9,40.0,3,8,0,0,1,4,0,38,1
34.0,10,40.0,3,11,2,6,0,2,1,38,1
27.0,12,40.0,3,4,2,12,0,4,1,38,0
65.0,5,45.0,5,3,2,2,0,4,1,38,2
49.0,9,40.0,3,8,2,9,0,4,1,32,1
48.0,16,45.0,3,7,2,9,0,4,1,38,2
30.0,13,40.0,3,6,4,11,1,4,1,38,0
68.0,9,47.5,5,8,2,4,0,4,1,38,2
32.0,13,44.0,3,6,2,0,0,4,1,38,2
44.0,14,40.0,3,9,2,3,0,4,1,38,0
48.0,14,40.0,1,9,2,9,5,4,0,38,0
24.0,11,45.0,3,5,4,12,1,4,1,38,2
58.0,10,40.0,3,11,4,4,1,4,1,38,1
32.0,10,47.5,1,11,3,9,1,4,1,10,2
54.0,14,47.5,3,9,0,3,1,4,1,38,2
35.0,14,45.0,3,9,4,9,1,4,1,38,2
35.0,12,47.5,3,4,0,3,1,4,0,38,2
24.0,9,40.0,3,8,4,11,3,4,1,38,1
50.0,9,40.0,3,8,2,9,0,4,1,38,1
38.0,9,40.0,5,8,5,2,1,4,1,38,1
57.0,9,40.0,1,8,2,3,0,4,1,38,1
49.0,9,40.0,3,8,4,2,1,4,1,38,1
56.0,10,40.0,3,11,3,13,1,4,1,38,1
32.0,7,40.0,3,1,0,7,4,4,0,38,1
22.0,13,40.0,3,6,4,9,1,4,1,38,0
23.0,10,40.0,3,11,4,9,2,4,1,38,1
33.0,9,40.0,3,8,2,2,0,4,1,38,1
62.0,9,47.5,5,8,2,13,0,4,1,38,2
24.0,5,40.0,3,3,4,9,3,4,1,38,1
26.0,13,40.0,1,6,4,10,3,4,1,38,0
46.0,10,40.0,3,11,0,2,4,4,1,38,1
33.0,13,47.5,3,6,5,11,1,4,0,38,2
46.0,10,40.0,3,11,2,2,0,4,1,38,1
43.0,11,40.0,1,5,0,3,1,4,0,38,1
43.0,9,40.0,3,8,2,2,0,4,1,38,1
35.0,6,40.0,3,0,2,2,0,4,1,38,1
48.0,9,47.5,3,8,6,5,2,4,0,38,2
55.0,13,40.0,0,6,2,3,0,4,1,38,0
45.0,11,40.0,3,5,2,2,0,4,1,38,1
56.0,13,40.0,3,6,2,3,0,4,1,38,0
59.0,14,40.0,0,9,4,3,1,4,1,38,0
56.0,9,40.0,1,8,2,2,0,4,1,38,1
26.0,7,40.0,3,1,2,3,0,4,1,38,1
38.0,9,40.0,3,8,4,7,4,4,0,38,1
27.0,10,40.0,3,11,4,0,3,4,0,38,1
27.0,9,38.0,6,8,4,13,1,0,1,38,1
26.0,14,40.0,3,9,2,9,0,4,1,38,0
21.0,6,40.0,3,0,4,9,3,2,1,38,1
51.0,12,40.0,5,4,2,3,0,4,1,38,0
28.0,12,40.0,3,4,2,9,0,4,1,38,0
39.0,11,40.0,3,5,0,7,1,0,0,3,1
21.0,10,43.0,3,11,4,9,1,4,0,38,1
54.0,11,40.0,1,5,2,13,0,2,1,38,1
24.0,10,40.0,3,11,4,0,3,2,0,38,1
36.0,13,40.0,3,6,4,3,1,1,0,38,0
52.0,9,40.0,3,8,0,2,1,4,1,38,1
64.0,9,40.0,3,8,2,6,0,4,1,38,1
43.0,10,40.0,3,11,0,2,1,4,1,38,1
47.0,9,40.0,0,8,5,0,4,4,0,38,1
32.0,8,40.0,3,2,2,5,0,4,1,38,1
33.0,10,38.0,3,11,4,0,1,4,0,38,1
52.0,9,40.0,3,8,0,0,4,4,0,4,1
28.0,9,40.0,1,8,2,10,0,4,1,38,1
68.0,14,40.0,1,9,6,9,4,2,0,38,0
40.0,10,40.0,0,11,4,0,4,4,0,38,1
22.0,9,40.0,3,8,4,6,3,4,0,38,1
37.0,13,47.5,3,6,2,3,0,4,1,38,2
35.0,9,40.0,3,8,4,11,1,4,1,38,1
41.0,11,40.0,3,5,2,11,0,4,1,38,1
36.0,13,40.0,1,6,0,9,4,4,1,38,0
26.0,13,45.0,3,6,0,7,1,4,0,38,2
48.0,9,40.0,0,8,2,13,0,2,1,38,1
39.0,15,40.0,3,10,2,2,0,4,1,38,0
38.0,11,40.0,3,5,0,9,1,4,0,38,1
44.0,11,40.0,3,5,2,2,0,4,1,38,1
25.0,5,40.0,3,3,4,13,2,4,1,38,1
32.0,13,47.5,1,6,4,9,1,4,0,38,2
47.0,10,40.0,3,11,4,0,1,4,0,38,1
26.0,10,40.0,3,11,4,5,3,4,1,38,1
23.0,11,40.0,3,5,4,3,3,4,1,38,1
41.0,10,40.0,0,11,0,9,4,4,0,38,1
45.0,9,40.0,3,8,2,0,0,2,1,38,1
42.0,13,40.0,1,6,2,3,0,4,1,38,0
48.0,14,40.0,3,9,2,3,0,4,1,38,0
36.0,10,40.0,3,11,0,2,4,4,1,38,1
52.0,13,47.5,4,6,2,11,0,4,1,38,2
46.0,11,40.0,3,5,0,2,4,4,1,38,1
34.0,10,40.0,3,11,4,0,3,4,1,38,1
27.0,12,40.0,6,4,4,0,1,4,0,10,0
18.0,9,40.0,3,8,4,6,3,4,0,38,1
64.0,10,40.0,3,11,2,9,0,4,1,38,1
36.0,14,45.0,3,9,2,3,0,4,1,38,2
52.0,15,40.0,4,10,2,11,0,4,1,38,0
44.0,13,45.0,4,6,2,3,0,4,1,38,2
27.0,13,40.0,3,6,4,12,2,1,1,38,0
60.0,14,40.0,5,9,2,9,0,4,1,38,0
41.0,12,45.0,3,4,2,12,0,4,1,38,2
64.0,15,40.0,5,10,2,9,0,4,1,38,0
54.0,11,40.0,1,5,0,2,1,4,1,38,1
21.0,9,40.0,3,8,4,5,3,4,1,38,1
27.0,13,40.0,3,6,4,0,1,4,1,30,0
63.0,14,47.5,5,9,2,4,0,4,1,38,2
22.0,9,35.5,3,8,4,13,1,4,1,38,1
54.0,6,40.0,3,0,0,7,4,4,0,38,1
60.0,9,40.0,1,8,2,7,0,4,1,38,1
25.0,9,40.0,1,8,0,0,1,4,0,38,1
51.0,9,40.0,1,8,2,0,5,4,0,38,1
47.0,9,40.0,0,8,4,3,1,4,0,38,1
44.0,6,47.5,5,0,4,2,3,4,1,38,2
22.0,10,35.5,3,11,4,11,3,4,1,38,1
33.0,9,38.0,3,8,2,9,5,4,0,38,1
39.0,10,40.0,3,11,2,6,0,4,1,38,1
49.0,16,47.5,3,7,2,9,0,3,1,38,2
41.0,9,40.0,3,8,2,7,0,1,1,2,1
35.0,10,38.0,3,11,2,0,0,4,1,38,1
40.0,12,40.0,4,4,0,11,4,4,0,38,0
30.0,13,40.0,3,6,4,3,1,4,0,38,0
25.0,9,37.0,3,8,4,11,1,4,1,38,1
25.0,10,36.0,3,11,2,0,0,2,1,38,1
37.0,14,47.5,3,9,2,0,0,4,1,38,2
22.0,9,40.0,3,8,4,7,2,4,1,38,1
52.0,14,40.0,3,9,2,9,5,4,0,38,0
45.0,9,40.0,3,8,0,11,4,2,1,38,1
19.0,10,40.0,3,11,4,0,3,4,0,38,1
45.0,10,40.0,6,11,2,0,0,4,1,38,1
43.0,13,35.5,6,6,2,3,0,4,1,38,0
40.0,9,35.5,3,8,2,2,0,4,1,38,1
25.0,9,40.0,3,8,2,2,0,4,1,38,1
52.0,10,45.0,3,11,4,0,4,4,1,38,2
45.0,10,40.0,0,11,2,0,0,4,1,32,1
24.0,10,40.0,3,11,0,7,1,2,1,38,1
37.0,9,40.0,3,8,0,6,4,2,0,38,1
49.0,9,40.0,3,8,0,7,1,4,0,38,1
43.0,14,47.5,1,9,2,9,0,4,1,38,2
35.0,9,40.0,3,8,4,6,1,4,1,38,1
37.0,15,47.5,3,10,2,9,0,4,1,38,2
26.0,10,40.0,3,11,4,0,3,4,1,38,1
35.0,13,40.0,3,6,2,2,0,1,1,29,0
40.0,13,40.0,3,6,0,0,1,2,0,38,0
51.0,10,40.0,3,11,5,3,1,2,0,38,1
60.0,9,47.5,5,8,2,7,5,2,0,38,2
20.0,9,40.0,3,8,4,4,3,4,1,38,1
21.0,7,40.0,3,1,4,4,4,4,1,38,1
21.0,10,40.0,3,11,4,5,1,4,1,38,1
43.0,10,44.0,3,11,0,0,1,4,0,38,2
36.0,13,47.5,3,6,2,2,0,4,1,38,2
65.0,9,40.0,6,8,2,0,0,4,1,38,1
48.0,9,40.0,3,8,2,6,0,4,1,38,1
20.0,8,40.0,3,2,4,6,3,4,1,38,1
41.0,9,40.0,6,8,0,3,1,4,0,38,1
55.0,5,47.5,5,3,2,2,0,4,1,38,2
39.0,13,40.0,1,6,0,9,4,4,0,38,0
41.0,10,40.0,0,11,2,13,5,4,0,38,1
59.0,6,40.0,6,0,2,4,0,4,1,38,1
52.0,7,40.0,3,1,2,2,0,4,1,38,1
39.0,13,47.5,3,6,2,3,0,4,1,38,2
56.0,10,47.5,5,11,3,9,1,2,1,38,2
49.0,13,47.5,3,6,2,3,0,4,1,38,2
33.0,9,40.0,3,8,2,3,0,4,1,38,1
28.0,9,45.0,4,8,2,3,0,4,1,38,2
49.0,10,40.0,3,11,2,3,0,4,1,38,1
51.0,9,40.0,1,8,3,5,4,4,1,38,1
44.0,11,47.5,3,5,5,2,2,4,1,38,2
26.0,9,40.0,3,8,0,11,1,4,1,38,1
43.0,10,40.0,3,11,0,0,4,4,0,38,1
28.0,6,40.0,3,0,4,6,1,4,0,38,1
52.0,13,47.5,3,6,2,2,0,4,1,38,2
24.0,10,40.0,3,11,4,5,1,4,1,38,1
65.0,10,45.0,3,11,6,11,2,4,0,38,2
36.0,10,40.0,5,11,2,2,0,4,1,38,1
43.0,10,45.0,3,11,3,11,1,4,1,25,2
39.0,14,47.5,1,9,2,9,5,4,0,8,2
48.0,7,40.0,3,1,2,13,0,4,1,38,1
50.0,11,40.0,1,5,2,10,0,4,1,38,1
36.0,9,40.0,3,8,4,7,1,2,0,38,1
33.0,9,36.0,3,8,2,7,0,2,1,13,1
50.0,13,40.0,0,6,2,3,0,4,1,38,0
34.0,13,45.0,3,6,4,11,4,2,1,38,2
70.0,16,40.0,4,7,2,3,0,4,1,38,0
39.0,9,40.0,3,8,0,13,1,4,1,38,1
44.0,10,40.0,3,11,0,9,1,4,0,38,1
32.0,13,40.0,3,6,2,12,5,4,0,38,0
40.0,5,47.5,3,3,4,2,2,2,1,38,2
46.0,9,40.0,3,8,2,2,0,2,1,38,1
40.0,13,47.5,3,6,2,7,5,1,0,23,2
41.0,13,45.0,3,6,2,9,0,4,1,38,2
41.0,9,40.0,3,8,2,6,0,2,1,38,1
28.0,9,40.0,3,8,5,2,1,4,1,38,1
24.0,9,40.0,3,8,4,7,1,4,1,38,1
33.0,10,47.5,3,11,2,3,0,4,1,38,2
26.0,9,40.0,5,8,4,9,3,2,0,38,1
47.0,11,40.0,5,5,2,11,0,4,1,38,1
24.0,9,40.0,3,8,2,6,0,4,1,38,1
58.0,13,40.0,0,6,2,3,0,2,1,38,0
21.0,10,40.0,3,11,4,0,1,4,0,38,1
33.0,10,45.0,3,11,4,3,3,4,1,38,2
40.0,6,40.0,3,0,0,6,4,4,0,38,1
47.0,9,40.0,1,8,0,3,1,4,0,38,1
